Id.human	Id.hamster	symbol.human	symbol.hamster
6854	101829673	SYN2	Syn2
6855	101830475	SYP	LOC101830475
6856	101834377	SYPL1	Sypl1
6857	101841432	SYT1	Syt1
6860	101822983	SYT4	Syt4
6861	101830472	SYT5	Syt5
6862	101835878	TBXT	Tbxt
6863	101833017	TAC1	Tac1
6865	101839819	TACR2	Tacr2
6866	101831153	TAC3	Tac3
6867	101839094	TACC1	Tacc1
6868	101828493	ADAM17	Adam17
6869	101830983	TACR1	Tacr1
6870	101840845	TACR3	Tacr3
6871	101829717	TADA2A	Tada2a
6872	101838159	TAF1	Taf1
6873	101829829	TAF2	Taf2
6874	101837437	TAF4	Taf4
6875	101838629	TAF4B	Taf4b
6876	101839724	TAGLN	Tagln
6877	101822792	TAF5	Taf5
6878	101837809	TAF6	Taf6
6880	101836581	TAF9	Taf9
6881	101822542	TAF10	Taf10
6882	101842836	TAF11	Taf11
6883	101843959	TAF12	Taf12
6884	101829779	TAF13	Taf13
6885	101822685	MAP3K7	Map3k7
6886	101833246	TAL1	Tal1
6887	101839391	TAL2	Tal2
6888	101826136	TALDO1	Taldo1
6890	106022611	TAP1	Tap1
6891	101835124	TAP2	Tap2
6892	101829214	TAPBP	LOC101829214
6894	101830477	TARBP1	Tarbp1
6895	101823790	TARBP2	Tarbp2
6897	101827941	TARS1	Tars1
6898	101834017	TAT	Tat
6899	101833860	TBX1	Tbx1
6900	101823969	CNTN2	Cntn2
6901	101827468	TAFAZZIN	Tafazzin
6902	101824494	TBCA	Tbca
6903	101826964	TBCC	Tbcc
6904	101834888	TBCD	Tbcd
6905	101830778	TBCE	Tbce
6906	101832037	SERPINA7	Serpina7
6907	101832042	TBL1X	Tbl1x
6908	101839769	TBP	Tbp
6909	101825234	TBX2	Tbx2
6910	101839399	TBX5	Tbx5
6911	101840702	TBX6	Tbx6
6913	101843382	TBX15	Tbx15
6915	101843090	TBXA2R	Tbxa2r
6916	101825106	TBXAS1	Tbxas1
6917	101844870	TCEA1	Tcea1
6919	101829347	TCEA2	Tcea2
6920	101843517	TCEA3	Tcea3
6921	121138763	ELOC	Eloc
6923	106022079	ELOB	Elob
6924	106022956	ELOA	Eloa
6925	101823385	TCF4	Tcf4
6926	101830985	TBX3	Tbx3
6927	101829454	HNF1A	Hnf1a
6928	101830528	HNF1B	Hnf1b
6929	101840411	TCF3	Tcf3
6932	101823261	TCF7	Tcf7
6934	101831174	TCF7L2	Tcf7l2
6935	101832581	ZEB1	Zeb1
6936	101842363	GCFC2	Gcfc2
6938	106021581	TCF12	Tcf12
6939	101826260	TCF15	Tcf15
6941	101830576	TCF19	Tcf19
6942	101844526	TCF20	Tcf20
6943	101829398	TCF21	Tcf21
6944	101832143	VPS72	Vps72
6945	101831745	MLX	Mlx
6948	101833235	TCN2	Tcn2
6949	101832113	TCOF1	Tcof1
6950	101838376	TCP1	Tcp1
6954	101830289	TCP11	Tcp11
6975	101836322	TECTB	Tectb
6988	101843199	TCTA	Tcta
6990	101834214	DYNLT3	Dynlt3
6991	101838693	DYNLT2	Dynlt2
6992	101844624	PPP1R11	Ppp1r11
6993	101833122	DYNLT1	Dynlt1
6996	101828697	TDG	Tdg
6997	101832549	TDGF1	Tdgf1
6999	101830526	TDO2	Tdo2
7001	101836586	PRDX2	Prdx2
7003	101839041	TEAD1	Tead1
7004	101844157	TEAD4	Tead4
7005	101830823	TEAD3	Tead3
7006	106022007	TEC	Tec
7008	101839532	TEF	Tef
7009	101844177	TMBIM6	Tmbim6
7010	101840374	TEK	Tek
7011	101840438	TEP1	Tep1
7013	101835220	TERF1	Terf1
7014	101839217	TERF2	Terf2
7015	101832590	TERT	Tert
7016	101833437	TESK1	Tesk1
7018	101828182	TF	LOC101828182
7019	110342418	TFAM	Tfam
7020	101839255	TFAP2A	Tfap2a
7021	101841887	TFAP2B	Tfap2b
7022	101835074	TFAP2C	Tfap2c
7023	101843520	TFAP4	Tfap4
7024	101837119	TFCP2	Tfcp2
7025	101838287	NR2F1	Nr2f1
7026	101844700	NR2F2	Nr2f2
7027	101840311	TFDP1	Tfdp1
7029	101836639	TFDP2	Tfdp2
7030	101832678	TFE3	Tfe3
7031	101829071	TFF1	Tff1
7032	101828799	TFF2	Tff2
7035	101825370	TFPI	Tfpi
7036	101833442	TFR2	Tfr2
7037	101833501	TFRC	Tfrc
7038	101832652	TG	Tg
7039	101823727	TGFA	Tgfa
7040	101834601	TGFB1	Tgfb1
7041	101842199	TGFB1I1	Tgfb1i1
7042	101832748	TGFB2	Tgfb2
7043	101840590	TGFB3	Tgfb3
7045	101835696	TGFBI	Tgfbi
7046	101839669	TGFBR1	Tgfbr1
7047	101833014	TGM4	Tgm4
7048	101841725	TGFBR2	Tgfbr2
7049	101839393	TGFBR3	Tgfbr3
7050	101843252	TGIF1	Tgif1
7051	101839516	TGM1	Tgm1
7052	101827531	TGM2	Tgm2
7053	101840082	TGM3	Tgm3
7054	101823328	TH	Th
7056	101835849	THBD	Thbd
7057	101827006	THBS1	Thbs1
7058	101824566	THBS2	Thbs2
7059	101835090	THBS3	Thbs3
7060	101833646	THBS4	Thbs4
7062	106021948	TCHH	Tchh
7064	101823587	THOP1	Thop1
7066	101833329	THPO	Thpo
7067	101823826	THRA	Thra
7068	101837895	THRB	Thrb
7069	101844390	THRSP	LOC101844390
7070	101826959	THY1	Thy1
7071	101841002	KLF10	Klf10
7072	101832273	TIA1	Tia1
7073	101833993	TIAL1	Tial1
7074	101830242	TIAM1	Tiam1
7075	101842830	TIE1	Tie1
7076	101825794	TIMP1	Timp1
7077	101826515	TIMP2	Timp2
7078	101831793	TIMP3	Timp3
7079	101822442	TIMP4	Timp4
7080	101836471	NKX2-1	Nkx2-1
7082	101825009	TJP1	Tjp1
7083	101843393	TK1	Tk1
7084	101835862	TK2	Tk2
7086	101841500	TKT	Tkt
7087	101834387	ICAM5	Icam5
7088	101822484	TLE1	Tle1
7089	101838085	TLE2	Tle2
7090	101837335	TLE3	Tle3
7091	101825872	TLE4	Tle4
7092	101825325	TLL1	Tll1
7093	101826742	TLL2	Tll2
7094	101831601	TLN1	Tln1
7095	101825209	SEC62	Sec62
7096	101829979	TLR1	Tlr1
7097	101838156	TLR2	Tlr2
7098	101843286	TLR3	Tlr3
7099	101824088	TLR4	Tlr4
7100	101829185	TLR5	Tlr5
7101	101825318	NR2E1	Nr2e1
7102	101832658	TSPAN7	Tspan7
7103	101832001	TSPAN8	Tspan8
7104	101823887	TM4SF4	Tm4sf4
7105	101843943	TSPAN6	Tspan6
7106	101833885	TSPAN4	Tspan4
7107	101829701	GPR137B	Gpr137b
7108	101824117	TM7SF2	Tm7sf2
7109	101830687	TRAPPC10	Trappc10
7110	101822383	TMF1	Tmf1
7111	101842366	TMOD1	Tmod1
7112	101830049	TMPO	Tmpo
7113	101843596	TMPRSS2	Tmprss2
7114	101840813	TMSB4X	Tmsb4x
7122	101833081	CLDN5	Cldn5
7123	101836836	CLEC3B	Clec3b
7124	101843732	TNF	Tnf
7125	101826574	TNNC2	Tnnc2
7126	101825588	TNFAIP1	Tnfaip1
7127	101830853	TNFAIP2	Tnfaip2
7128	101834866	TNFAIP3	Tnfaip3
7130	101840172	TNFAIP6	Tnfaip6
7132	101840696	TNFRSF1A	Tnfrsf1a
7133	101840577	TNFRSF1B	Tnfrsf1b
7134	101822799	TNNC1	Tnnc1
7135	101831494	TNNI1	Tnni1
7136	101829840	TNNI2	Tnni2
7137	101830909	TNNI3	Tnni3
7138	101831173	TNNT1	Tnnt1
7139	101831759	TNNT2	Tnnt2
7140	101825276	TNNT3	Tnnt3
7141	101824343	TNP1	Tnp1
7143	101841265	TNR	Tnr
7145	101824076	TNS1	Tns1
7148	101841047	TNXB	Tnxb
7150	101824995	TOP1	Top1
7153	101824624	TOP2A	Top2a
7155	101838351	TOP2B	Top2b
7156	106022949	TOP3A	Top3a
7157	101833915	TP53	Tp53
7158	101838395	TP53BP1	Tp53bp1
7159	101833947	TP53BP2	Tp53bp2
7161	101825424	TP73	Tp73
7162	101836366	TPBG	Tpbg
7163	101839446	TPD52	Tpd52
7164	101843011	TPD52L1	Tpd52l1
7165	101841724	TPD52L2	Tpd52l2
7166	101833802	TPH1	Tph1
7167	101843280	TPI1	Tpi1
7168	101837255	TPM1	Tpm1
7169	101831872	TPM2	Tpm2
7170	101822952	TPM3	Tpm3
7171	101836260	TPM4	Tpm4
7172	101835820	TPMT	Tpmt
7173	101838356	TPO	Tpo
7174	101831554	TPP2	Tpp2
7175	101825058	TPR	Tpr
7178	101830688	TPT1	Tpt1
7180	101830962	CRISP2	Crisp2
7181	101836341	NR2C1	Nr2c1
7182	101842871	NR2C2	Nr2c2
7184	101844365	HSP90B1	Hsp90b1
7185	101825347	TRAF1	Traf1
7186	101823322	TRAF2	Traf2
7187	101831388	TRAF3	Traf3
7188	101838615	TRAF5	Traf5
7189	101830563	TRAF6	Traf6
7201	101827570	TRHR	Trhr
7203	101844752	CCT3	Cct3
7204	101839150	TRIO	Trio
7205	101831690	TRIP6	Trip6
7216	101839888	TRO	Tro
7220	101835349	TRPC1	Trpc1
7222	106022869	TRPC3	Trpc3
7223	101824804	TRPC4	Trpc4
7224	101827268	TRPC5	Trpc5
7225	101824973	TRPC6	Trpc6
7226	101831746	TRPM2	Trpm2
7227	101827587	TRPS1	Trps1
7247	101844279	TSN	Tsn
7248	101834514	TSC1	Tsc1
7249	101837089	TSC2	Tsc2
7251	101838991	TSG101	Tsg101
7252	101830447	TSHB	Tshb
7253	101843573	TSHR	Tshr
7257	101828060	TSNAX	Tsnax
7259	101838227	TSPYL1	Tspyl1
7260	101831696	EIPR1	Eipr1
7262	101823502	PHLDA2	Phlda2
7263	101830667	TST	Tst
7264	101835210	GFUS	Gfus
7265	101844380	TTC1	Ttc1
7266	101831199	DNAJC7	Dnajc7
7267	101824878	TTC3	Ttc3
7268	101843047	TTC4	Ttc4
7270	101838540	TTF1	Ttf1
7272	101833415	TTK	Ttk
7273	101830827	TTN	Ttn
7274	101825542	TTPA	Ttpa
7275	101823296	TUB	Tub
7276	101831014	TTR	Ttr
7277	101838478	TUBA4A	Tuba4a
7280	101833816	TUBB2A	Tubb2a
7283	121141512	TUBG1	Tubg1
7284	101822521	TUFM	Tufm
7286	101837765	TUFT1	Tuft1
7287	101844863	TULP1	Tulp1
7288	101842653	TULP2	Tulp2
7289	101844428	TULP3	Tulp3
7290	101831864	HIRA	LOC101831864
7291	101842165	TWIST1	Twist1
7292	101843135	TNFSF4	Tnfsf4
7293	101832473	TNFRSF4	Tnfrsf4
7294	101833702	TXK	Txk
7295	101840972	TXN	Txn
7296	101833624	TXNRD1	Txnrd1
7297	101833177	TYK2	Tyk2
7298	101829990	TYMS	Tyms
7299	101840761	TYR	Tyr
7301	101834235	TYRO3	Tyro3
7305	101840844	TYROBP	LOC101840844
7306	101828048	TYRP1	Tyrp1
7307	101828101	U2AF1	U2af1
7311	101832155	UBA52	Uba52
7314	106020901	UBB	Ubb
7316	106021984	UBC	Ubc
7317	101827375	UBA1	Uba1
7318	101826455	UBA7	Uba7
7319	101826303	UBE2A	Ube2a
7320	101824600	UBE2B	Ube2b
7321	101828447	UBE2D1	Ube2d1
7322	101833974	UBE2D2	Ube2d2
7323	101839765	UBE2D3	Ube2d3
7324	101837183	UBE2E1	Ube2e1
7325	101836919	UBE2E2	Ube2e2
7326	101828883	UBE2G1	Ube2g1
7327	101835155	UBE2G2	Ube2g2
7328	101841736	UBE2H	Ube2h
7329	101843247	UBE2I	Ube2i
7332	101824629	UBE2L3	Ube2l3
7334	101835048	UBE2N	Ube2n
7335	106021497	UBE2V1	Ube2v1
7336	101835012	UBE2V2	Ube2v2
7337	101833960	UBE3A	Ube3a
7341	101843476	SUMO1	Sumo1
7342	101837162	UBP1	Ubp1
7343	101840536	UBTF	Ubtf
7345	101824441	UCHL1	Uchl1
7347	101841177	UCHL3	Uchl3
7348	101840000	UPK1B	Upk1b
7349	101844659	UCN	Ucn
7350	101835783	UCP1	Ucp1
7351	101834552	UCP2	Ucp2
7352	101834281	UCP3	Ucp3
7353	101832644	UFD1	Ufd1
7355	101835288	SLC35A2	Slc35a2
7356	121141076	SCGB1A1	Scgb1a1
7357	101844334	UGCG	Ugcg
7358	101836718	UGDH	Ugdh
7360	101833746	UGP2	Ugp2
7368	101840830	UGT8	Ugt8
7369	101829475	UMOD	Umod
7371	101837520	UCK2	Uck2
7372	101829792	UMPS	Umps
7373	101830365	COL14A1	Col14a1
7374	101824280	UNG	Ung
7375	101840554	USP4	Usp4
7376	101833460	NR1H2	Nr1h2
7378	101840135	UPP1	Upp1
7379	101831839	UPK2	Upk2
7380	101826340	UPK3A	Upk3a
7381	101825739	UQCRB	LOC101825739
7384	101825065	UQCRC1	LOC101825065
7385	101834409	UQCRC2	LOC101834409
7386	101839974	UQCRFS1	LOC101839974
7388	101841714	UQCRH	LOC101841714
7389	101835940	UROD	Urod
7390	101832238	UROS	Uros
7391	101833223	USF1	Usf1
7392	101832220	USF2	Usf2
7398	101832898	USP1	Usp1
7399	101837730	USH2A	Ush2a
7401	101836122	CLRN1	Clrn1
7402	101842481	UTRN	Utrn
7403	101835186	KDM6A	Kdm6a
7405	101844663	UVRAG	Uvrag
7407	101828078	VARS1	Vars1
7408	101822629	VASP	LOC101822629
7409	101822781	VAV1	Vav1
7410	101829386	VAV2	Vav2
7411	101827645	VBP1	Vbp1
7412	101830979	VCAM1	Vcam1
7414	101829918	VCL	Vcl
7415	101836911	VCP	LOC101836911
7416	106023283	VDAC1	Vdac1
7417	101826831	VDAC2	Vdac2
7419	101833472	VDAC3	Vdac3
7421	101829584	VDR	Vdr
7422	101839822	VEGFA	Vegfa
7423	101834505	VEGFB	Vegfb
7424	101828877	VEGFC	Vegfc
7425	101829104	VGF	Vgf
7428	101826943	VHL	Vhl
7429	101832625	VIL1	Vil1
7430	101837567	EZR	Ezr
7431	101824289	VIM	Vim
7432	101827292	VIP	LOC101827292
7433	101843524	VIPR1	Vipr1
7434	101838533	VIPR2	Vipr2
7436	101842766	VLDLR	Vldlr
7439	101829114	BEST1	Best1
7442	101826342	TRPV1	Trpv1
7443	101836598	VRK1	Vrk1
7444	101822469	VRK2	Vrk2
7447	101833864	VSNL1	Vsnl1
7448	101826377	VTN	Vtn
7450	101841493	VWF	Vwf
7453	101834795	WARS1	Wars1
7454	101838897	WAS	Was
7455	101827351	ZAN	Zan
7456	101833972	WIPF1	Wipf1
7458	101844146	EIF4H	Eif4h
7461	101843344	CLIP2	Clip2
7462	106021966	LAT2	Lat2
7464	101829631	CORO2A	Coro2a
7465	101842526	WEE1	Wee1
7466	101837234	WFS1	Wfs1
7468	101825729	NSD2	Nsd2
7469	101825467	NELFA	Nelfa
7471	101838833	WNT1	Wnt1
7472	101832047	WNT2	Wnt2
7473	101831216	WNT3	Wnt3
7474	101837262	WNT5A	Wnt5a
7475	101842149	WNT6	Wnt6
7476	101840730	WNT7A	Wnt7a
7477	101827120	WNT7B	Wnt7b
7478	101830204	WNT8A	Wnt8a
7479	101836754	WNT8B	Wnt8b
7480	101838190	WNT10B	Wnt10b
7481	101827328	WNT11	Wnt11
7482	101839837	WNT2B	Wnt2b
7483	101836596	WNT9A	Wnt9a
7484	101831744	WNT9B	Wnt9b
7485	101822577	GET1	Get1
7486	101829497	WRN	Wrn
7490	101841503	WT1	Wt1
7494	101823789	XBP1	Xbp1
7498	101831049	XDH	Xdh
7499	110339657	XG	Xg
7504	101834919	XK	Xk
7507	101841820	XPA	Xpa
7508	101841798	XPC	Xpc
7511	101840214	XPNPEP1	Xpnpep1
7512	101829988	XPNPEP2	Xpnpep2
7514	101829698	XPO1	Xpo1
7515	101829223	XRCC1	Xrcc1
7516	101834056	XRCC2	Xrcc2
7517	106020999	XRCC3	Xrcc3
7518	101832852	XRCC4	Xrcc4
7520	101826091	XRCC5	Xrcc5
7525	101837711	YES1	Yes1
7528	101831651	YY1	Yy1
7529	101838010	YWHAB	Ywhab
7531	101838994	YWHAE	Ywhae
7532	101822872	YWHAG	Ywhag
7533	101836874	YWHAH	Ywhah
7534	101832892	YWHAZ	Ywhaz
7535	101833852	ZAP70	LOC101833852
7536	101841131	SF1	Sf1
7538	101834778	ZFP36	Zfp36
7539	101823860	ZFP37	Zfp37
7541	101842990	ZBTB14	Zbtb14
7542	101823858	ZFPL1	Zfpl1
7543	101824055	ZFX	Zfx
7545	101828215	ZIC1	Zic1
7546	101840840	ZIC2	Zic2
7547	101836489	ZIC3	Zic3
7549	101823266	ZNF2	Znf2
7551	101838348	ZNF3	Znf3
7552	101827533	ZNF711	Znf711
7554	101823248	ZNF8	Znf8
7555	101830959	CNBP	LOC101830959
7559	101843698	ZNF12	Znf12
7564	101831276	ZNF16	Znf16
7566	101827477	ZNF18	Znf18
7570	101839704	ZNF22	Znf22
7571	121136512	ZNF23	Znf23
7572	101827284	ZNF24	Znf24
7574	101828241	ZNF26	Znf26
7579	101828211	ZSCAN20	Zscan20
7580	101837490	ZNF32	Znf32
7584	110339197	ZNF35	Znf35
7586	101838604	ZKSCAN1	Zkscan1
7589	101828357	ZSCAN21	Zscan21
7593	101825289	MZF1	Mzf1
7597	121139328	ZBTB25	Zbtb25
7629	101843641	ZNF76	Znf76
7690	101840486	ZNF131	Znf131
7692	106022777	ZNF133	Znf133
7701	101843937	ZNF142	Znf142
7702	101840379	ZNF143	Znf143
7703	121141484	PCGF2	Pcgf2
7704	106021094	ZBTB16	Zbtb16
7705	101843705	ZNF146	Znf146
7706	101836813	TRIM25	Trim25
7707	101830063	ZNF148	Znf148
7709	101842097	ZBTB17	Zbtb17
7712	121135213	ZNF157	Znf157
7716	101832375	VEZF1	Vezf1
7726	101842583	TRIM26	Trim26
7727	101841918	ZNF174	Znf174
7732	101836957	RNF112	Rnf112
7737	101823228	RNF113A	Rnf113a
7738	106022593	ZNF184	Znf184
7739	101826689	ZNF185	Znf185
7741	101838826	ZSCAN26	Zscan26
7743	101835525	ZNF189	Znf189
7745	110339396	ZKSCAN8	Zkscan8
7750	101842432	ZMYM2	Zmym2
7752	101841382	ZNF200	Znf200
7753	101843851	ZNF202	Znf202
7756	101841901	ZNF207	Znf207
7763	101822428	ZFAND5	Zfand5
7764	121134471	ZNF217	Znf217
7776	101844871	ZNF236	Znf236
7779	101838889	SLC30A1	Slc30a1
7780	101833270	SLC30A2	Slc30a2
7781	101844388	SLC30A3	Slc30a3
7782	101823267	SLC30A4	Slc30a4
7783	101835203	ZP2	Zp2
7784	101824371	ZP3	Zp3
7786	101823355	MAP3K12	Map3k12
7791	101831702	ZYX	Zyx
7798	101823411	LUZP1	Luzp1
7799	101823048	PRDM2	Prdm2
7802	101834669	DNALI1	Dnali1
7803	101843529	PTP4A1	Ptp4a1
7804	101836610	LRP8	Lrp8
7805	101841740	LAPTM5	Laptm5
7809	101844112	BSND	Bsnd
7812	101831325	CSDE1	Csde1
7813	101840741	EVI5	Evi5
7818	101839541	DAP3	Dap3
7827	101835062	NPHS2	Nphs2
7832	101844918	BTG2	Btg2
7837	101838081	PXDN	Pxdn
7840	101830157	ALMS1	Alms1
7841	101835788	MOGS	Mogs
7844	101842080	RNF103	Rnf103
7849	101837370	PAX8	Pax8
7850	101842359	IL1R2	Il1r2
7851	101835230	MALL	Mall
7852	101843789	CXCR4	Cxcr4
7855	101838216	FZD5	Fzd5
7857	101829203	SCG2	Scg2
7862	101830752	BRPF1	Brpf1
7866	101831054	IFRD2	Ifrd2
7867	101826372	MAPKAPK3	Mapkapk3
7869	101831584	SEMA3B	Sema3b
7871	101833521	SLMAP	LOC101833521
7873	101826107	MANF	Manf
7874	101830474	USP7	Usp7
7879	101839102	RAB7A	Rab7a
7881	101829360	KCNAB1	Kcnab1
7884	101827917	SLBP	LOC101827917
7903	101830529	ST8SIA4	St8sia4
7905	101840325	REEP5	Reep5
7913	101839256	DEK	Dek
7915	101826237	ALDH5A1	Aldh5a1
7916	101844881	PRRC2A	Prrc2a
7917	101822905	BAG6	Bag6
7918	101838638	GPANK1	Gpank1
7919	101842316	DDX39B	Ddx39b
7920	101825027	ABHD16A	Abhd16a
7922	101836676	SLC39A7	Slc39a7
7923	101822987	HSD17B8	Hsd17b8
7936	101829948	NELFE	Nelfe
7940	101838112	LST1	Lst1
7941	101833670	PLA2G7	Pla2g7
7942	101831663	TFEB	Tfeb
7957	106023172	EPM2A	Epm2a
7965	101839053	AIMP2	Aimp2
7975	101828391	MAFK	Mafk
7976	101838768	FZD3	Fzd3
7978	101833023	MTERF1	Mterf1
7979	121141090	SEM1	Sem1
7980	101835099	TFPI2	Tfpi2
7982	101825083	ST7	St7
7984	101827962	ARHGEF5	Arhgef5
7991	101836781	TUSC3	Tusc3
7993	101843115	UBXN8	Ubxn8
7994	101835387	KAT6A	Kat6a
8000	101822977	PSCA	Psca
8001	101828816	GLRA3	Glra3
8013	101838247	NR4A3	Nr4a3
8019	101837748	BRD3	Brd3
8021	101827647	NUP214	Nup214
8022	101841574	LHX3	Lhx3
8027	101824557	STAM	Stam
8028	101844762	MLLT10	Mllt10
8029	101832820	CUBN	Cubn
8030	101830686	CCDC6	Ccdc6
8031	101844405	NCOA4	Ncoa4
8034	101837419	SLC25A16	Slc25a16
8036	101837202	SHOC2	Shoc2
8038	101833292	ADAM12	Adam12
8045	101838173	RASSF7	Rassf7
8048	101834665	CSRP3	Csrp3
8050	101825621	PDHX	Pdhx
8061	101838088	FOSL1	Fosl1
8065	101838652	CUL5	Cul5
8073	101835526	PTP4A2	Ptp4a2
8074	101835630	FGF23	Fgf23
8076	101842213	MFAP5	Mfap5
8078	101842845	USP5	Usp5
8079	101841241	MLF2	Mlf2
8082	101835685	SSPN	Sspn
8085	101839981	KMT2D	Kmt2d
8086	101842225	AAAS	Aaas
8087	101838312	FXR1	Fxr1
8089	101844690	YEATS4	Yeats4
8091	101827957	HMGA2	Hmga2
8092	101840526	ALX1	Alx1
8099	101825251	CDK2AP1	Cdk2ap1
8100	101840557	IFT88	Ift88
8110	101840461	DPF3	Dpf3
8111	101827916	GPR68	Gpr68
8115	101835051	TCL1A	Tcl1a
8120	101827859	AP3B2	Ap3b2
8125	101835772	ANP32A	Anp32a
8128	101841497	ST8SIA2	St8sia2
8131	101828665	NPRL3	Nprl3
8139	101840922	GAN	Gan
8140	101842612	SLC7A5	Slc7a5
8148	101844133	TAF15	Taf15
8153	121141514	RND2	Rnd2
8161	101834027	COIL	Coil
8165	101836293	AKAP1	Akap1
8174	101844424	MADCAM1	Madcam1
8175	101826829	SF3A2	Sf3a2
8178	101831366	ELL	Ell
8187	101826234	ZNF239	Znf239
8189	101831990	SYMPK	Sympk
8190	101825109	MIA	Mia
8192	101826471	CLPP	LOC101826471
8193	101828865	DPF1	Dpf1
8195	101836693	MKKS	Mkks
8200	101842028	GDF5	Gdf5
8202	101829568	NCOA3	Ncoa3
8204	101829594	NRIP1	Nrip1
8208	101825931	CHAF1B	Chaf1b
8209	110340994	GATD3	Gatd3a
8216	101822401	LZTR1	Lztr1
8220	101839843	ESS2	Ess2
8224	101832056	SYN3	Syn3
8225	101823057	GTPBP6	Gtpbp6
8226	101836120	PUDP	LOC101836120
8227	101839101	AKAP17A	Akap17a
8233	101839920	ZRSR2	Zrsr2
8237	101827106	USP11	Usp11
8239	101829638	USP9X	Usp9x
8241	101827804	RBM10	Rbm10
8242	101842205	KDM5C	Kdm5c
8243	101836770	SMC1A	Smc1a
8260	101831370	NAA10	Naa10
8266	101825805	UBL4A	Ubl4a
8269	101823976	TMEM187	Tmem187
8270	101826066	LAGE3	Lage3
8273	101825544	SLC10A3	Slc10a3
8277	101839441	TKTL1	Tktl1
8288	101831321	EPX	Epx
8289	101830620	ARID1A	Arid1a
8290	101828432	H3-4	LOC101828432
8291	101841263	DYSF	Dysf
8292	101832382	COLQ	Colq
8293	101838286	SERF1A	Serf1a
8294	106022591	H4C9	LOC106022591
8295	101834753	TRRAP	LOC101834753
8301	101839296	PICALM	Picalm
8303	101829382	SNN	Snn
8309	101831411	ACOX2	Acox2
8310	101841437	ACOX3	Acox3
8312	101838080	AXIN1	Axin1
8313	101836278	AXIN2	Axin2
8314	101823335	BAP1	Bap1
8315	101831606	BRAP	LOC101831606
8317	101838867	CDC7	Cdc7
8318	101835000	CDC45	Cdc45
8320	101830275	EOMES	Eomes
8321	101832756	FZD1	Fzd1
8322	101839425	FZD4	Fzd4
8323	101840460	FZD6	Fzd6
8324	101823463	FZD7	Fzd7
8325	101834582	FZD8	Fzd8
8326	101842541	FZD9	Fzd9
8328	101834062	GFI1B	Gfi1b
8372	101830789	HYAL3	Hyal3
8379	101827175	MAD1L1	Mad1l1
8382	101829934	NME5	Nme5
8394	106022343	PIP5K1A	Pip5k1a
8395	101829744	PIP5K1B	Pip5k1b
8396	101843494	PIP4K2B	Pip4k2b
8398	101833819	PLA2G6	Pla2g6
8399	101833194	PLA2G10	Pla2g10
8402	101840524	SLC25A11	Slc25a11
8403	101826521	SOX14	Sox14
8404	101828290	SPARCL1	Sparcl1
8405	101840016	SPOP	LOC101840016
8406	101838076	SRPX	Srpx
8407	101827942	TAGLN2	Tagln2
8408	101822707	ULK1	Ulk1
8409	101825016	UXT	Uxt
8411	101837128	EEA1	Eea1
8412	101823037	BCAR3	Bcar3
8416	101828232	ANXA9	Anxa9
8417	101824131	STX7	Stx7
8419	101828985	BFSP2	Bfsp2
8424	101836329	BBOX1	Bbox1
8425	101823162	LTBP4	Ltbp4
8427	101833725	ZNF282	Znf282
8428	101839316	STK24	Stk24
8431	101827784	NR0B2	Nr0b2
8433	101830107	UTF1	Utf1
8434	101828038	RECK	Reck
8435	101839263	SOAT2	Soat2
8436	101842637	CAVIN2	Cavin2
8437	101842088	RASAL1	Rasal1
8438	101841001	RAD54L	Rad54l
8439	101831024	NSMAF	Nsmaf
8440	101841274	NCK2	Nck2
8443	101827007	GNPAT	Gnpat
8444	101840394	DYRK3	Dyrk3
8445	101825690	DYRK2	Dyrk2
8446	101828801	DUSP11	Dusp11
8447	101838727	DOC2B	Doc2b
8448	101838174	DOC2A	Doc2a
8449	101826767	DHX16	Dhx16
8450	101829742	CUL4B	Cul4b
8451	101840652	CUL4A	Cul4a
8452	101830549	CUL3	Cul3
8453	101834411	CUL2	Cul2
8454	101824322	CUL1	Cul1
8455	101827743	ATRN	Atrn
8456	101827424	FOXN1	Foxn1
8458	101826977	TTF2	Ttf2
8459	101840299	TPST2	Tpst2
8460	106021971	TPST1	Tpst1
8462	110343084	KLF11	Klf11
8463	101825877	TEAD2	Tead2
8464	101835159	SUPT3H	Supt3h
8467	101838151	SMARCA5	Smarca5
8468	101823670	FKBP6	Fkbp6
8470	101843829	SORBS2	Sorbs2
8471	101840584	IRS4	Irs4
8473	101838429	OGT	Ogt
8476	101836048	CDC42BPA	Cdc42bpa
8477	101833315	GPR65	Gpr65
8479	101837911	HIRIP3	Hirip3
8480	101830972	RAE1	Rae1
8481	101841353	OFD1	Ofd1
8482	101827135	SEMA7A	Sema7a
8483	101826973	CILP	LOC101826973
8484	101827732	GALR3	Galr3
8487	101838426	GEMIN2	Gemin2
8490	101841179	RGS5	Rgs5
8491	101823207	MAP4K3	Map4k3
8492	101824627	PRSS12	Prss12
8493	101826021	PPM1D	Ppm1d
8495	101828913	PPFIBP2	Ppfibp2
8496	101837523	PPFIBP1	Ppfibp1
8497	101823907	PPFIA4	Ppfia4
8498	101829550	RANBP3	Ranbp3
8499	101842136	PPFIA2	Ppfia2
8500	101839780	PPFIA1	Ppfia1
8501	101843369	SLC43A1	Slc43a1
8502	101828792	PKP4	Pkp4
8504	101840237	PEX3	Pex3
8505	101831243	PARG	Parg
8506	101830230	CNTNAP1	Cntnap1
8507	101842125	ENC1	Enc1
